"species","survival","extinction"
"Sylvia_curruca",0.9995,5e-04
"Sylvia_mystacea",0.9995,5e-04
"Sylvia_melanothorax",0.9995,5e-04
"Sylvia_melanocephala",0.9995,5e-04
"Sylvia_cantillans",0.9995,5e-04
"Sylvia_subalpina",0.9995,5e-04
"Sylvia_ruppeli",0.9995,5e-04
"Sylvia_communis",0.9995,5e-04
"Sylvia_conspicillata",0.9995,5e-04
"Sylvia_sarda",0.9995,5e-04
"Sylvia_balearica",0.9995,5e-04
"Sylvia_undata",0.98,0.02
"Sylvia_deserticola",0.9995,5e-04
"Parophasma_galinieri",0.9995,5e-04
"Myzornis_pyrrhoura",0.9995,5e-04
"Moupinia_poecilotis",0.9995,5e-04
"Lioparus_chrysotis",0.9995,5e-04
"Chrysomma_sinense",0.9995,5e-04
"Chrysomma_altirostre",0.61,0.39
"Rhopophilus_albosuperciliaris",0.9995,5e-04
"Rhopophilus_pekinensis",0.9995,5e-04
"Fulvetta_vinipectus",0.9995,5e-04
"Fulvetta_ludlowi",0.9995,5e-04
"Fulvetta_manipurensis",0.9995,5e-04
"Fulvetta_cinereiceps",0.9995,5e-04
"Fulvetta_formosana",0.9995,5e-04
"Fulvetta_striaticollis",0.9995,5e-04
"Fulvetta_ruficapilla",0.9995,5e-04
"Fulvetta_danisi",0.9995,5e-04
"Chamaea_fasciata",0.9995,5e-04
"Paradoxornis_flavirostris",0.61,0.39
"Paradoxornis_guttaticollis",0.9995,5e-04
"Paradoxornis_heudei",0.98,0.02
"Psittiparus_ruficeps",0.9995,5e-04
"Psittiparus_bakeri",0.9995,5e-04
"Psittiparus_gularis",0.9995,5e-04
"Psittiparus_margaritae",0.61,0.39
"Conostoma_aemodium",0.9995,5e-04
"Cholornis_paradoxus",0.9995,5e-04
"Cholornis_unicolor",0.9995,5e-04
"Neosuthora_davidiana",0.9995,5e-04
"Suthora_fulvifrons",0.9995,5e-04
"Suthora_nipalensis",0.9995,5e-04
"Suthora_verreauxi",0.9995,5e-04
"Chleuasicus_atrosuperciliaris",0.9995,5e-04
"Sinosuthora_conspicillata",0.9995,5e-04
"Sinosuthora_webbiana",0.9995,5e-04
"Sinosuthora_brunnea",0.9995,5e-04
"Sinosuthora_ricketti",0.9995,5e-04
"Sinosuthora_alphonsiana",0.9995,5e-04
"Sinosuthora_zappeyi",0.61,0.39
"Sinosuthora_przewalskii",0.61,0.39
"Yuhina_diademata",0.9995,5e-04
"Yuhina_everetti",0.9995,5e-04
"Yuhina_castaniceps",0.9995,5e-04
"Yuhina_torqueola",0.9995,5e-04
"Yuhina_nigrimenta",0.9995,5e-04
"Yuhina_brunneiceps",0.9995,5e-04
"Yuhina_flavicollis",0.9995,5e-04
"Yuhina_humilis",0.9995,5e-04
"Yuhina_bakeri",0.9995,5e-04
"Yuhina_occipitalis",0.9995,5e-04
"Yuhina_gularis",0.9995,5e-04
"Dasycrotapha_speciosa",0.004,0.996
"Dasycrotapha_pygmaea",0.98,0.02
"Dasycrotapha_plateni",0.98,0.02
"Sterrhoptilus_capitalis",0.9995,5e-04
"Sterrhoptilus_nigrocapitatus",0.9995,5e-04
"Sterrhoptilus_dennistouni",0.98,0.02
"Zosterornis_hypogrammicus",0.98,0.02
"Zosterornis_striatus",0.98,0.02
"Zosterornis_latistriatus",0.98,0.02
"Zosterornis_nigrorum",0.004,0.996
"Zosterornis_whiteheadi",0.9995,5e-04
"Cleptornis_marchei",0,1
"Apalopteron_familiare",0.98,0.02
"Heleia_wallacei",0.9995,5e-04
"Heleia_superciliaris",0.9995,5e-04
"Heleia_crassirostris",0.9995,5e-04
"Heleia_squamifrons",0.9995,5e-04
"Heleia_squamiceps",0.9995,5e-04
"Heleia_goodfellowi",0.9995,5e-04
"Heleia_javanica",0.9995,5e-04
"Heleia_pinaiae",0.9995,5e-04
"Heleia_dohertyi",0.9995,5e-04
"Heleia_muelleri",0.98,0.02
"Rukia_ruki",0.004,0.996
"Rukia_longirostra",0.98,0.02
"Megazosterops_palauensis",0.98,0.02
"Tephrozosterops_stalkeri",0.9995,5e-04
"Zosterops_ceylonensis",0.9995,5e-04
"Zosterops_nigrorum",0.9995,5e-04
"Zosterops_atricapilla",0.9995,5e-04
"Zosterops_abyssinicus",0.9995,5e-04
"Zosterops_erythropleurus",0.9995,5e-04
"Zosterops_simplex",0.9995,5e-04
"Zosterops_emiliae",0.9995,5e-04
"Zosterops_everetti",0.9995,5e-04
"Zosterops_meyeni",0.9995,5e-04
"Zosterops_japonicus",0.9995,5e-04
"Zosterops_palpebrosus",0.9995,5e-04
"Zosterops_auriventer",0.9995,5e-04
"Zosterops_mouroniensis",0.61,0.39
"Zosterops_olivaceus",0.9995,5e-04
"Zosterops_chloronothos",0,1
"Zosterops_mauritianus",0.9995,5e-04
"Zosterops_borbonicus",0.9995,5e-04
"Zosterops_melanocephalus",0.61,0.39
"Zosterops_brunneus",0.61,0.39
"Zosterops_poliogastrus",0.9995,5e-04
"Zosterops_kaffensis",0.9995,5e-04
"Zosterops_kulalensis",0.98,0.02
"Zosterops_eurycricotus",0.9995,5e-04
"Zosterops_kikuyuensis",0.9995,5e-04
"Zosterops_ficedulinus",0.004,0.996
"Zosterops_griseovirescens",0.61,0.39
"Zosterops_feae",0.98,0.02
"Zosterops_lugubris",0.9995,5e-04
"Zosterops_leucophaeus",0.9995,5e-04
"Zosterops_mbuluensis",0.9995,5e-04
"Zosterops_flavilateralis",0.9995,5e-04
"Zosterops_silvanus",0.004,0.996
"Zosterops_winifredae",0.61,0.39
"Zosterops_senegalensis",0.9995,5e-04
"Zosterops_virens",0.9995,5e-04
"Zosterops_pallidus",0.9995,5e-04
"Zosterops_vaughani",0.9995,5e-04
"Zosterops_modestus",0.61,0.39
"Zosterops_maderaspatanus",0.9995,5e-04
"Zosterops_mayottensis",0.9995,5e-04
"Zosterops_kirki",0.9995,5e-04
"Zosterops_flavus",0.004,0.996
"Zosterops_chloris",0.9995,5e-04
"Zosterops_atrifrons",0.9995,5e-04
"Zosterops_anomalus",0.9995,5e-04
"Zosterops_somadikartai",0.98,0.02
"Zosterops_nehrkorni",0,1
"Zosterops_consobrinorum",0.9995,5e-04
"Zosterops_atriceps",0.9995,5e-04
"Zosterops_stalkeri",0.9995,5e-04
"Zosterops_kuehni",0.98,0.02
"Zosterops_buruensis",0.9995,5e-04
"Zosterops_melanurus",0.61,0.39
"Zosterops_citrinella",0.9995,5e-04
"Zosterops_luteus",0.9995,5e-04
"Zosterops_lateralis",0.9995,5e-04
"Zosterops_vellalavella",0.98,0.02
"Zosterops_fuscicapilla",0.9995,5e-04
"Zosterops_crookshanki",0.9995,5e-04
"Zosterops_flavifrons",0.9995,5e-04
"Zosterops_superciliosus",0.9995,5e-04
"Zosterops_gibbsi",0.9995,5e-04
"Zosterops_lacertosus",0.98,0.02
"Zosterops_explorator",0.9995,5e-04
"Zosterops_hypoxanthus",0.9995,5e-04
"Zosterops_minor",0.9995,5e-04
"Zosterops_meeki",0.98,0.02
"Zosterops_mysorensis",0.98,0.02
"Zosterops_chrysolaemus",0.9995,5e-04
"Zosterops_rendovae",0.9995,5e-04
"Zosterops_oleagineus",0.98,0.02
"Zosterops_finschii",0.9995,5e-04
"Zosterops_cinereus",0.9995,5e-04
"Zosterops_ponapensis",0.9995,5e-04
"Zosterops_rotensis",0,1
"Zosterops_stresemanni",0.9995,5e-04
"Zosterops_sanctaecrucis",0.9995,5e-04
"Zosterops_metcalfii",0.9995,5e-04
"Zosterops_hamlini",0.9995,5e-04
"Zosterops_novaeguineae",0.9995,5e-04
"Zosterops_grayi",0.98,0.02
"Zosterops_luteirostris",0.004,0.996
"Zosterops_uropygialis",0.98,0.02
"Zosterops_splendidus",0.61,0.39
"Zosterops_kulambangrae",0.9995,5e-04
"Zosterops_murphyi",0.9995,5e-04
"Zosterops_griseotinctus",0.9995,5e-04
"Zosterops_natalis",0.98,0.02
"Zosterops_saypani",0.004,0.996
"Zosterops_semperi",0.9995,5e-04
"Zosterops_hypolais",0.98,0.02
"Zosterops_inornatus",0.9995,5e-04
"Zosterops_albogularis",0,1
"Zosterops_samoensis",0.61,0.39
"Zosterops_tenuirostris",0.98,0.02
"Zosterops_minutus",0.9995,5e-04
"Zosterops_xanthochroa",0.9995,5e-04
"Zosterops_rennellianus",0.9995,5e-04
"Spelaeornis_caudatus",0.98,0.02
"Spelaeornis_badeigularis",0.61,0.39
"Spelaeornis_troglodytoides",0.9995,5e-04
"Spelaeornis_chocolatinus",0.98,0.02
"Spelaeornis_oatesi",0.9995,5e-04
"Spelaeornis_reptatus",0.9995,5e-04
"Spelaeornis_kinneari",0.61,0.39
"Spelaeornis_longicaudatus",0.61,0.39
"Pomatorhinus_ochraceiceps",0.9995,5e-04
"Pomatorhinus_ferruginosus",0.9995,5e-04
"Pomatorhinus_phayrei",0.9995,5e-04
"Pomatorhinus_superciliaris",0.9995,5e-04
"Pomatorhinus_horsfieldii",0.9995,5e-04
"Pomatorhinus_melanurus",0.9995,5e-04
"Pomatorhinus_schisticeps",0.9995,5e-04
"Pomatorhinus_montanus",0.9995,5e-04
"Pomatorhinus_ruficollis",0.9995,5e-04
"Pomatorhinus_musicus",0.9995,5e-04
"Erythrogenys_hypoleucos",0.9995,5e-04
"Erythrogenys_erythrogenys",0.9995,5e-04
"Erythrogenys_mcclellandi",0.9995,5e-04
"Erythrogenys_gravivox",0.9995,5e-04
"Erythrogenys_swinhoei",0.9995,5e-04
"Erythrogenys_erythrocnemis",0.9995,5e-04
"Stachyris_grammiceps",0.98,0.02
"Stachyris_nigricollis",0.98,0.02
"Stachyris_maculata",0.98,0.02
"Stachyris_nigriceps",0.9995,5e-04
"Stachyris_humei",0.98,0.02
"Stachyris_roberti",0.98,0.02
"Stachyris_poliocephala",0.9995,5e-04
"Stachyris_leucotis",0.98,0.02
"Stachyris_herberti",0.9995,5e-04
"Stachyris_nonggangensis",0.61,0.39
"Stachyris_strialata",0.9995,5e-04
"Stachyris_oglei",0.61,0.39
"Stachyris_thoracica",0.9995,5e-04
"Dumetia_hyperythra",0.9995,5e-04
"Rhopocichla_atriceps",0.9995,5e-04
"Timalia_pileata",0.9995,5e-04
"Mixornis_gularis",0.9995,5e-04
"Mixornis_bornensis",0.9995,5e-04
"Mixornis_flavicollis",0.9995,5e-04
"Mixornis_prillwitzi",0.61,0.39
"Mixornis_kelleyi",0.9995,5e-04
"Macronus_striaticeps",0.9995,5e-04
"Macronus_ptilosus",0.98,0.02
"Cyanoderma_chrysaeum",0.9995,5e-04
"Cyanoderma_erythropterum",0.9995,5e-04
"Cyanoderma_bicolor",0.9995,5e-04
"Cyanoderma_melanothorax",0.9995,5e-04
"Cyanoderma_pyrrhops",0.9995,5e-04
"Cyanoderma_ruficeps",0.9995,5e-04
"Cyanoderma_rufifrons",0.9995,5e-04
"Malacopteron_affine",0.98,0.02
"Malacopteron_albogulare",0.98,0.02
"Malacopteron_cinereum",0.9995,5e-04
"Malacopteron_magnum",0.98,0.02
"Malacopteron_palawanense",0.98,0.02
"Malacopteron_magnirostre",0.9995,5e-04
"Gampsorhynchus_rufulus",0.9995,5e-04
"Gampsorhynchus_torquatus",0.9995,5e-04
"Schoeniparus_brunneus",0.9995,5e-04
"Schoeniparus_dubius",0.9995,5e-04
"Schoeniparus_rufogularis",0.9995,5e-04
"Schoeniparus_cinereus",0.9995,5e-04
"Schoeniparus_castaneceps",0.9995,5e-04
"Schoeniparus_klossi",0.9995,5e-04
"Schoeniparus_variegaticeps",0.61,0.39
"Laticilla_burnesii",0.98,0.02
"Laticilla_cinerascens",0.004,0.996
"Illadopsis_fulvescens",0.9995,5e-04
"Illadopsis_rufipennis",0.9995,5e-04
"Illadopsis_distans",0.9995,5e-04
"Illadopsis_pyrrhoptera",0.9995,5e-04
"Illadopsis_cleaveri",0.9995,5e-04
"Illadopsis_albipectus",0.9995,5e-04
"Illadopsis_turdina",0.9995,5e-04
"Illadopsis_puveli",0.9995,5e-04
"Illadopsis_rufescens",0.98,0.02
"Pellorneum_ruficeps",0.9995,5e-04
"Pellorneum_nigrocapitatum",0.9995,5e-04
"Pellorneum_capistratum",0.9995,5e-04
"Pellorneum_fuscocapillus",0.9995,5e-04
"Pellorneum_palustre",0.61,0.39
"Pellorneum_albiventre",0.9995,5e-04
"Trichastoma_cinereiceps",0.9995,5e-04
"Trichastoma_malaccense",0.98,0.02
"Trichastoma_bicolor",0.9995,5e-04
"Trichastoma_rostratum",0.98,0.02
"Trichastoma_celebense",0.9995,5e-04
"Trichastoma_buettikoferi",0.98,0.02
"Trichastoma_pyrrogenys",0.9995,5e-04
"Trichastoma_tickelli",0.9995,5e-04
"Leonardina_woodi",0.9995,5e-04
"Kenopia_striata",0.98,0.02
"Malacocincla_abbotti",0.9995,5e-04
"Malacocincla_sepiaria",0.9995,5e-04
"Malacocincla_perspicillata",0.98,0.02
"Turdinus_macrodactylus",0.98,0.02
"Turdinus_rufipectus",0.9995,5e-04
"Turdinus_atrigularis",0.98,0.02
"Turdinus_marmoratus",0.9995,5e-04
"Turdinus_crispifrons",0.9995,5e-04
"Turdinus_calcicola",0.61,0.39
"Turdinus_brevicaudatus",0.9995,5e-04
"Turdinus_crassus",0.9995,5e-04
"Ptilocichla_leucogrammica",0.61,0.39
"Ptilocichla_mindanensis",0.9995,5e-04
"Ptilocichla_falcata",0.61,0.39
"Napothera_epilepidota",0.9995,5e-04
"Rimator_naungmungensis",0.61,0.39
"Rimator_danjoui",0.98,0.02
"Rimator_malacoptilus",0.9995,5e-04
"Rimator_pasquieri",0.004,0.996
"Rimator_albostriatus",0.9995,5e-04
"Graminicola_bengalensis",0.98,0.02
"Graminicola_striatus",0.61,0.39
"Alcippe_brunneicauda",0.98,0.02
"Alcippe_grotei",0.9995,5e-04
"Alcippe_poioicephala",0.9995,5e-04
"Alcippe_nipalensis",0.9995,5e-04
"Alcippe_morrisonia",0.9995,5e-04
"Alcippe_peracensis",0.9995,5e-04
"Alcippe_pyrrhoptera",0.9995,5e-04
"Grammatoptila_striata",0.9995,5e-04
"Cutia_nipalensis",0.9995,5e-04
"Cutia_legalleni",0.98,0.02
"Argya_malcolmi",0.9995,5e-04
"Argya_subrufa",0.9995,5e-04
"Argya_earlei",0.9995,5e-04
"Argya_caudata",0.9995,5e-04
"Argya_altirostris",0.9995,5e-04
"Argya_squamiceps",0.9995,5e-04
"Argya_fulva",0.9995,5e-04
"Argya_rubiginosa",0.9995,5e-04
"Argya_aylmeri",0.9995,5e-04
"Acanthoptila_nipalensis",0.9995,5e-04
"Chatarrhaea_longirostris",0.61,0.39
"Chatarrhaea_gularis",0.9995,5e-04
"Kupeornis_gilberti",0.61,0.39
"Kupeornis_rufocinctus",0.98,0.02
"Kupeornis_chapini",0.98,0.02
"Phyllanthus_atripennis",0.98,0.02
"Phyllanthus_rubiginosus",0.98,0.02
"Phyllanthus_bohndorffi",0.9995,5e-04
"Turdoides_striata",0.9995,5e-04
"Turdoides_somervillei",0.9995,5e-04
"Turdoides_rufescens",0.98,0.02
"Turdoides_affinis",0.9995,5e-04
"Turdoides_sharpei",0.9995,5e-04
"Turdoides_melanops",0.9995,5e-04
"Turdoides_tenebrosa",0.9995,5e-04
"Turdoides_reinwardtii",0.9995,5e-04
"Turdoides_leucocephala",0.9995,5e-04
"Turdoides_plebejus",0.9995,5e-04
"Turdoides_jardineii",0.9995,5e-04
"Turdoides_squamulata",0.9995,5e-04
"Turdoides_leucopygia",0.9995,5e-04
"Turdoides_hartlaubii",0.9995,5e-04
"Turdoides_hindei",0.61,0.39
"Turdoides_hypoleuca",0.9995,5e-04
"Turdoides_bicolor",0.9995,5e-04
"Turdoides_gymnogenys",0.9995,5e-04
"Garrulax_canorus",0.9995,5e-04
"Garrulax_taewanus",0.98,0.02
"Garrulax_merulinus",0.9995,5e-04
"Garrulax_annamensis",0.9995,5e-04
"Garrulax_cinereifrons",0.61,0.39
"Garrulax_rufifrons",0,1
"Garrulax_monileger",0.9995,5e-04
"Garrulax_leucolophus",0.9995,5e-04
"Garrulax_bicolor",0.004,0.996
"Garrulax_palliatus",0.98,0.02
"Garrulax_milleti",0.9995,5e-04
"Garrulax_maesi",0.9995,5e-04
"Garrulax_castanotis",0.9995,5e-04
"Garrulax_lunulatus",0.9995,5e-04
"Garrulax_bieti",0.61,0.39
"Garrulax_maximus",0.9995,5e-04
"Garrulax_ocellatus",0.9995,5e-04
"Garrulax_strepitans",0.9995,5e-04
"Garrulax_ferrarius",0.98,0.02
"Garrulax_sukatschewi",0.61,0.39
"Garrulax_cineraceus",0.9995,5e-04
"Garrulax_cinereiceps",0.9995,5e-04
"Garrulax_rufogularis",0.9995,5e-04
"Garrulax_konkakinhensis",0.61,0.39
"Garrulax_sannio",0.9995,5e-04
"Garrulax_perspicillatus",0.9995,5e-04
"Garrulax_davidi",0.9995,5e-04
"Garrulax_nuchalis",0.98,0.02
"Garrulax_chinensis",0.9995,5e-04
"Garrulax_monachus",0.98,0.02
"Garrulax_vassali",0.9995,5e-04
"Garrulax_mitratus",0.98,0.02
"Garrulax_treacheri",0.9995,5e-04
"Garrulax_pectoralis",0.9995,5e-04
"Garrulax_woodi",0.9995,5e-04
"Garrulax_lanceolatus",0.9995,5e-04
"Garrulax_waddelli",0.98,0.02
"Garrulax_koslowi",0.98,0.02
"Garrulax_albogularis",0.9995,5e-04
"Garrulax_ruficeps",0.9995,5e-04
"Garrulax_caerulatus",0.9995,5e-04
"Garrulax_berthemyi",0.9995,5e-04
"Garrulax_poecilorhynchus",0.9995,5e-04
"Garrulax_ruficollis",0.9995,5e-04
"Garrulax_galbanus",0.9995,5e-04
"Garrulax_courtoisi",0,1
"Garrulax_delesserti",0.9995,5e-04
"Garrulax_gularis",0.9995,5e-04
"Garrulax_lugubris",0.9995,5e-04
"Garrulax_calvus",0.9995,5e-04
"Trochalopteron_subunicolor",0.9995,5e-04
"Trochalopteron_austeni",0.9995,5e-04
"Trochalopteron_squamatum",0.9995,5e-04
"Trochalopteron_lineatum",0.9995,5e-04
"Trochalopteron_imbricatum",0.9995,5e-04
"Trochalopteron_virgatum",0.9995,5e-04
"Trochalopteron_variegatum",0.9995,5e-04
"Trochalopteron_affine",0.9995,5e-04
"Trochalopteron_morrisonianum",0.9995,5e-04
"Trochalopteron_elliotii",0.9995,5e-04
"Trochalopteron_henrici",0.9995,5e-04
"Trochalopteron_milnei",0.9995,5e-04
"Trochalopteron_formosum",0.9995,5e-04
"Trochalopteron_erythrocephalum",0.9995,5e-04
"Trochalopteron_chrysopterum",0.9995,5e-04
"Trochalopteron_melanostigma",0.9995,5e-04
"Trochalopteron_ngoclinhense",0.004,0.996
"Trochalopteron_peninsulae",0.9995,5e-04
"Trochalopteron_yersini",0.004,0.996
"Montecincla_fairbanki",0.98,0.02
"Montecincla_meridionalis",0.61,0.39
"Montecincla_jerdoni",0.004,0.996
"Montecincla_cachinnans",0.004,0.996
"Heterophasia_auricularis",0.9995,5e-04
"Heterophasia_picaoides",0.9995,5e-04
"Heterophasia_pulchella",0.9995,5e-04
"Heterophasia_capistrata",0.9995,5e-04
"Heterophasia_melanoleuca",0.9995,5e-04
"Heterophasia_desgodinsi",0.9995,5e-04
"Heterophasia_gracilis",0.9995,5e-04
"Leiothrix_argentauris",0.9995,5e-04
"Leiothrix_laurinae",0.004,0.996
"Leiothrix_lutea",0.9995,5e-04
"Leioptila_annectens",0.9995,5e-04
"Minla_ignotincta",0.9995,5e-04
"Liocichla_phoenicea",0.9995,5e-04
"Liocichla_ripponi",0.9995,5e-04
"Liocichla_bugunorum",0,1
"Liocichla_omeiensis",0.61,0.39
"Liocichla_steerii",0.9995,5e-04
"Sibia_nipalensis",0.9995,5e-04
"Sibia_waldeni",0.9995,5e-04
"Sibia_souliei",0.9995,5e-04
"Sibia_morrisoniana",0.9995,5e-04
"Siva_cyanouroptera",0.9995,5e-04
"Chrysominla_strigula",0.9995,5e-04
"Actinodura_egertoni",0.9995,5e-04
"Actinodura_ramsayi",0.9995,5e-04
"Actinodura_radcliffei",0.9995,5e-04
"Actinodura_sodangorum",0.98,0.02
"Laniellus_langbianis",0.004,0.996
"Laniellus_albonotatus",0.98,0.02
"Certhia_tianquanensis",0.9995,5e-04
"Certhia_nipalensis",0.9995,5e-04
"Certhia_discolor",0.9995,5e-04
"Certhia_manipurensis",0.9995,5e-04
"Certhia_himalayana",0.9995,5e-04
"Certhia_brachydactyla",0.9995,5e-04
"Certhia_americana",0.9995,5e-04
"Certhia_hodgsoni",0.9995,5e-04
"Certhia_familiaris",0.9995,5e-04
"Sitta_europaea",0.9995,5e-04
"Sitta_arctica",0.9995,5e-04
"Sitta_nagaensis",0.9995,5e-04
"Sitta_cashmirensis",0.9995,5e-04
"Sitta_castanea",0.9995,5e-04
"Sitta_cinnamoventris",0.9995,5e-04
"Sitta_neglecta",0.9995,5e-04
"Sitta_himalayensis",0.9995,5e-04
"Sitta_victoriae",0.004,0.996
"Sitta_pygmaea",0.9995,5e-04
"Sitta_pusilla",0.9995,5e-04
"Sitta_insularis",0,1
"Sitta_whiteheadi",0.61,0.39
"Sitta_ledanti",0.004,0.996
"Sitta_krueperi",0.9995,5e-04
"Sitta_yunnanensis",0.98,0.02
"Sitta_canadensis",0.9995,5e-04
"Sitta_villosa",0.9995,5e-04
"Sitta_leucopsis",0.9995,5e-04
"Sitta_przewalskii",0.9995,5e-04
"Sitta_carolinensis",0.9995,5e-04
"Sitta_neumayer",0.9995,5e-04
"Sitta_tephronota",0.9995,5e-04
"Sitta_frontalis",0.9995,5e-04
"Sitta_solangiae",0.98,0.02
"Sitta_oenochlamys",0.9995,5e-04
"Sitta_azurea",0.9995,5e-04
"Sitta_magna",0.004,0.996
"Sitta_formosa",0.61,0.39
"Tichodroma_muraria",0.9995,5e-04
"Salpornis_salvadori",0.9995,5e-04
"Salpornis_spilonota",0.9995,5e-04
"Microbates_collaris",0.9995,5e-04
"Microbates_cinereiventris",0.9995,5e-04
"Ramphocaenus_melanurus",0.9995,5e-04
"Polioptila_caerulea",0.9995,5e-04
"Polioptila_lembeyei",0.9995,5e-04
"Polioptila_californica",0.9995,5e-04
"Polioptila_melanura",0.9995,5e-04
"Polioptila_nigriceps",0.9995,5e-04
"Polioptila_albiloris",0.9995,5e-04
"Polioptila_plumbea",0.9995,5e-04
"Polioptila_maior",0.9995,5e-04
"Polioptila_lactea",0.98,0.02
"Polioptila_guianensis",0.9995,5e-04
"Polioptila_schistaceigula",0.9995,5e-04
"Polioptila_dumicola",0.9995,5e-04
"Salpinctes_obsoletus",0.9995,5e-04
"Microcerculus_philomela",0.9995,5e-04
"Microcerculus_marginatus",0.9995,5e-04
"Microcerculus_ustulatus",0.9995,5e-04
"Microcerculus_bambla",0.9995,5e-04
"Catherpes_mexicanus",0.9995,5e-04
"Hylorchilus_sumichrasti",0.98,0.02
"Hylorchilus_navai",0.61,0.39
"Odontorchilus_branickii",0.9995,5e-04
"Odontorchilus_cinereus",0.98,0.02
"Ferminia_cerverai",0.004,0.996
"Troglodytes_pacificus",0.9995,5e-04
"Troglodytes_hiemalis",0.9995,5e-04
"Troglodytes_troglodytes",0.9995,5e-04
"Troglodytes_tanneri",0.61,0.39
"Troglodytes_aedon",0.9995,5e-04
"Troglodytes_beani",0.9995,5e-04
"Troglodytes_cobbi",0.9995,5e-04
"Troglodytes_rufociliatus",0.9995,5e-04
"Troglodytes_ochraceus",0.9995,5e-04
"Troglodytes_solstitialis",0.9995,5e-04
"Troglodytes_monticola",0,1
"Troglodytes_rufulus",0.9995,5e-04
"Troglodytes_sissonii",0.98,0.02
"Thryorchilus_browni",0.9995,5e-04
"Cistothorus_stellaris",0.9995,5e-04
"Cistothorus_platensis",0.9995,5e-04
"Cistothorus_meridae",0.9995,5e-04
"Cistothorus_apolinari",0.004,0.996
"Cistothorus_palustris",0.9995,5e-04
"Thryothorus_ludovicianus",0.9995,5e-04
"Thryothorus_albinucha",0.9995,5e-04
"Thryomanes_bewickii",0.9995,5e-04
"Campylorhynchus_nuchalis",0.9995,5e-04
"Campylorhynchus_fasciatus",0.9995,5e-04
"Campylorhynchus_zonatus",0.9995,5e-04
"Campylorhynchus_megalopterus",0.9995,5e-04
"Campylorhynchus_albobrunneus",0.9995,5e-04
"Campylorhynchus_turdinus",0.9995,5e-04
"Campylorhynchus_gularis",0.9995,5e-04
"Campylorhynchus_humilis",0.9995,5e-04
"Campylorhynchus_rufinucha",0.9995,5e-04
"Campylorhynchus_capistratus",0.9995,5e-04
"Campylorhynchus_griseus",0.9995,5e-04
"Campylorhynchus_chiapensis",0.9995,5e-04
"Campylorhynchus_brunneicapillus",0.9995,5e-04
"Campylorhynchus_yucatanicus",0.98,0.02
"Campylorhynchus_jocosus",0.9995,5e-04
"Pheugopedius_fasciatoventris",0.9995,5e-04
"Pheugopedius_euophrys",0.9995,5e-04
"Pheugopedius_schulenbergi",0.9995,5e-04
"Pheugopedius_eisenmanni",0.9995,5e-04
"Pheugopedius_mystacalis",0.9995,5e-04
"Pheugopedius_coraya",0.9995,5e-04
"Pheugopedius_genibarbis",0.9995,5e-04
"Pheugopedius_atrogularis",0.9995,5e-04
"Pheugopedius_spadix",0.9995,5e-04
"Pheugopedius_felix",0.9995,5e-04
"Pheugopedius_columbianus",0.9995,5e-04
"Pheugopedius_paucimaculatus",0.9995,5e-04
"Pheugopedius_sclateri",0.9995,5e-04
"Pheugopedius_rutilus",0.9995,5e-04
"Pheugopedius_maculipectus",0.9995,5e-04
"Thryophilus_pleurostictus",0.9995,5e-04
"Thryophilus_rufalbus",0.9995,5e-04
"Thryophilus_sernai",0.004,0.996
"Thryophilus_nicefori",0,1
"Thryophilus_sinaloa",0.9995,5e-04
"Cinnycerthia_unirufa",0.9995,5e-04
"Cinnycerthia_olivascens",0.9995,5e-04
"Cinnycerthia_peruana",0.9995,5e-04
"Cinnycerthia_fulva",0.9995,5e-04
"Cantorchilus_leucopogon",0.9995,5e-04
"Cantorchilus_thoracicus",0.9995,5e-04
"Cantorchilus_superciliaris",0.9995,5e-04
"Cantorchilus_leucotis",0.9995,5e-04
"Cantorchilus_longirostris",0.9995,5e-04
"Cantorchilus_guarayanus",0.9995,5e-04
"Cantorchilus_semibadius",0.9995,5e-04
"Cantorchilus_nigricapillus",0.9995,5e-04
"Cantorchilus_modestus",0.9995,5e-04
"Cantorchilus_zeledoni",0.9995,5e-04
"Cantorchilus_griseus",0.9995,5e-04
"Uropsila_leucogastra",0.9995,5e-04
"Henicorhina_leucosticta",0.9995,5e-04
"Henicorhina_leucoptera",0.98,0.02
"Henicorhina_leucophrys",0.9995,5e-04
"Henicorhina_anachoreta",0.98,0.02
"Henicorhina_negreti",0.61,0.39
"Cyphorhinus_dichrous",0.9995,5e-04
"Cyphorhinus_thoracicus",0.9995,5e-04
"Cyphorhinus_phaeocephalus",0.9995,5e-04
"Cyphorhinus_arada",0.9995,5e-04
"Cinclus_cinclus",0.9995,5e-04
"Cinclus_pallasii",0.9995,5e-04
"Cinclus_mexicanus",0.9995,5e-04
"Cinclus_leucocephalus",0.9995,5e-04
"Cinclus_schulzii",0.61,0.39
"Buphagus_erythrorynchus",0.9995,5e-04
"Buphagus_africanus",0.9995,5e-04
"Sturnus_vulgaris",0.9995,5e-04
"Sturnus_unicolor",0.9995,5e-04
"Creatophora_cinerea",0.9995,5e-04
"Pastor_roseus",0.9995,5e-04
"Agropsar_sturninus",0.9995,5e-04
"Agropsar_philippensis",0.9995,5e-04
"Gracupica_contra",0.9995,5e-04
"Gracupica_jalla",0,1
"Gracupica_nigricollis",0.9995,5e-04
"Sturnornis_albofrontatus",0.61,0.39
"Leucopsar_rothschildi",0,1
"Sturnia_sinensis",0.9995,5e-04
