"species","survival","extinction"
"Pteropus_howensis",0.996,0.004
"Pteropus_hypomelanus",0.99995,5e-05
"Pteropus_keyensis",0.996,0.004
"Pteropus_livingstonii",0.03,0.97
"Pteropus_lombocensis",0.996,0.004
"Pteropus_lylei",0.95,0.05
"Pteropus_macrotis",0.99995,5e-05
"Pteropus_mahaganus",0.99995,5e-05
"Pteropus_mariannus",0.58,0.42
"Pteropus_medius",0.996,0.004
"Pteropus_melanopogon",0.58,0.42
"Pteropus_melanotus",0.95,0.05
"Pteropus_molossinus",0.95,0.05
"Pteropus_neohibernicus",0.99995,5e-05
"Pteropus_niger",0.58,0.42
"Pteropus_nitendiensis",0.58,0.42
"Pteropus_ocularis",0.95,0.05
"Pteropus_ornatus",0.95,0.05
"Pteropus_pelagicus",0.996,0.004
"Pteropus_pelewensis",0.996,0.004
"Pteropus_personatus",0.99995,5e-05
"Pteropus_pohlei",0.95,0.05
"Pteropus_poliocephalus",0.95,0.05
"Pteropus_pselaphon",0.58,0.42
"Pteropus_pumilus",0.996,0.004
"Pteropus_rayneri",0.996,0.004
"Pteropus_rennelli",0.58,0.42
"Pteropus_rodricensis",0.58,0.42
"Pteropus_rufus",0.95,0.05
"Pteropus_samoensis",0.996,0.004
"Pteropus_scapulatus",0.99995,5e-05
"Pteropus_seychellensis",0.99995,5e-05
"Pteropus_speciosus",0.996,0.004
"Pteropus_temminckii",0.95,0.05
"Pteropus_tonganus",0.99995,5e-05
"Pteropus_tuberculatus",0.03,0.97
"Pteropus_ualanus",0.95,0.05
"Pteropus_vampyrus",0.996,0.004
"Pteropus_vetulus",0.95,0.05
"Pteropus_voeltzkowi",0.95,0.05
"Pteropus_woodfordi",0.99995,5e-05
"Ptilocercus_lowii",0.99995,5e-05
"Pudu_mephistophiles",0.996,0.004
"Pudu_puda",0.996,0.004
"Puma_concolor",0.99995,5e-05
"Punomys_kofordi",0.95,0.05
"Punomys_lemminus",0.95,0.05
"Pusa_caspica",0.58,0.42
"Pusa_hispida",0.99995,5e-05
"Pusa_sibirica",0.99995,5e-05
"Pygathrix_cinerea",0.03,0.97
"Pygathrix_nemaeus",0.58,0.42
"Pygathrix_nigripes",0.58,0.42
"Pygeretmus_platyurus",0.99995,5e-05
"Pygeretmus_pumilio",0.99995,5e-05
"Pygeretmus_shitkovi",0.996,0.004
"Pygoderma_bilabiatum",0.99995,5e-05
"Rangifer_tarandus",0.95,0.05
"Raphicerus_campestris",0.99995,5e-05
"Raphicerus_melanotis",0.99995,5e-05
"Raphicerus_sharpei",0.99995,5e-05
"Rattus_adustus",0.996,0.004
"Rattus_andamanensis",0.99995,5e-05
"Sundamys_annandalei",0.99995,5e-05
"Rattus_arfakiensis",0.996,0.004
"Rattus_argentiventer",0.99995,5e-05
"Rattus_arrogans",0.99995,5e-05
"Rattus_baluensis",0.99995,5e-05
"Rattus_blangorum",0.996,0.004
"Rattus_bontanus",0.996,0.004
"Rattus_burrus",0.58,0.42
"Rattus_colletti",0.99995,5e-05
"Rattus_detentus",0.996,0.004
"Rattus_elaphinus",0.996,0.004
"Rattus_enganus",0.996,0.004
"Rattus_everetti",0.99995,5e-05
"Rattus_exulans",0.99995,5e-05
"Rattus_feliceus",0.996,0.004
"Rattus_fuscipes",0.99995,5e-05
"Rattus_giluwensis",0.99995,5e-05
"Rattus_hainaldi",0.58,0.42
"Rattus_hoffmanni",0.99995,5e-05
"Rattus_hoogerwerfi",0.95,0.05
"Rattus_jobiensis",0.99995,5e-05
"Rattus_koopmani",0.996,0.004
"Rattus_korinchi",0.996,0.004
"Rattus_leucopus",0.99995,5e-05
"Rattus_losea",0.99995,5e-05
"Rattus_lugens",0.95,0.05
"Rattus_lutreolus",0.99995,5e-05
"Rattus_marmosurus",0.99995,5e-05
"Rattus_mindorensis",0.99995,5e-05
"Rattus_mollicomulus",0.99995,5e-05
"Rattus_montanus",0.58,0.42
"Rattus_mordax",0.99995,5e-05
"Rattus_morotaiensis",0.99995,5e-05
"Rattus_nikenii",0.95,0.05
"Rattus_niobe",0.99995,5e-05
"Rattus_nitidus",0.99995,5e-05
"Rattus_norvegicus",0.99995,5e-05
"Rattus_novaeguineae",0.99995,5e-05
"Rattus_omichlodes",0.996,0.004
"Rattus_osgoodi",0.99995,5e-05
"Rattus_palmarum",0.95,0.05
"Rattus_pelurus",0.996,0.004
"Rattus_pococki",0.99995,5e-05
"Rattus_praetor",0.99995,5e-05
"Rattus_pyctoris",0.99995,5e-05
"Rattus_ranjiniae",0.58,0.42
"Rattus_rattus",0.99995,5e-05
"Rattus_richardsoni",0.95,0.05
"Rattus_salocco",0.996,0.004
"Rattus_satarae",0.95,0.05
"Rattus_simalurensis",0.58,0.42
"Rattus_sordidus",0.99995,5e-05
"Rattus_steini",0.99995,5e-05
"Rattus_stoicus",0.95,0.05
"Rattus_tanezumi",0.99995,5e-05
"Rattus_tawitawiensis",0.996,0.004
"Rattus_timorensis",0.996,0.004
"Rattus_tiomanicus",0.99995,5e-05
"Rattus_tunneyi",0.99995,5e-05
"Rattus_vandeuseni",0.58,0.42
"Rattus_verecundus",0.99995,5e-05
"Rattus_villosissimus",0.99995,5e-05
"Rattus_xanthurus",0.996,0.004
"Ratufa_affinis",0.996,0.004
"Ratufa_bicolor",0.996,0.004
"Ratufa_indica",0.99995,5e-05
"Ratufa_macroura",0.996,0.004
"Redunca_arundinum",0.99995,5e-05
"Redunca_fulvorufula",0.58,0.42
"Redunca_redunca",0.99995,5e-05
"Reithrodon_auritus",0.99995,5e-05
"Reithrodon_typicus",0.99995,5e-05
"Reithrodontomys_bakeri",0.58,0.42
"Reithrodontomys_brevirostris",0.99995,5e-05
"Reithrodontomys_burti",0.996,0.004
"Reithrodontomys_cherrii",0.996,0.004
"Reithrodontomys_chrysopsis",0.99995,5e-05
"Reithrodontomys_creper",0.99995,5e-05
"Reithrodontomys_darienensis",0.99995,5e-05
"Reithrodontomys_fulvescens",0.99995,5e-05
"Reithrodontomys_garichensis",0.996,0.004
"Reithrodontomys_gracilis",0.99995,5e-05
"Reithrodontomys_hirsutus",0.95,0.05
"Reithrodontomys_humulis",0.99995,5e-05
"Reithrodontomys_megalotis",0.99995,5e-05
"Reithrodontomys_mexicanus",0.99995,5e-05
"Reithrodontomys_microdon",0.99995,5e-05
"Reithrodontomys_montanus",0.99995,5e-05
"Reithrodontomys_musseri",0.996,0.004
"Reithrodontomys_paradoxus",0.996,0.004
"Reithrodontomys_raviventris",0.58,0.42
"Reithrodontomys_rodriguezi",0.99995,5e-05
"Reithrodontomys_spectabilis",0.03,0.97
"Reithrodontomys_sumichrasti",0.99995,5e-05
"Reithrodontomys_tenuirostris",0.58,0.42
"Reithrodontomys_zacatecae",0.99995,5e-05
"Rhabdomys_bechuanae",0.99995,5e-05
"Rhabdomys_dilectus",0.99995,5e-05
"Rhabdomys_intermedius",0.99995,5e-05
"Rhabdomys_pumilio",0.99995,5e-05
"Rhagomys_longilingua",0.99995,5e-05
"Rhagomys_rufescens",0.95,0.05
"Rheithrosciurus_macrotis",0.95,0.05
"Rheomys_mexicanus",0.58,0.42
"Rheomys_raptor",0.99995,5e-05
"Rheomys_thomasi",0.996,0.004
"Rheomys_underwoodi",0.99995,5e-05
"Rhinoceros_sondaicus",0.03,0.97
"Rhinoceros_unicornis",0.95,0.05
"Rhinolophus_acuminatus",0.99995,5e-05
"Rhinolophus_adami",0.996,0.004
"Rhinolophus_affinis",0.99995,5e-05
"Rhinolophus_alcyone",0.99995,5e-05
"Rhinolophus_arcuatus",0.99995,5e-05
"Rhinolophus_beddomei",0.99995,5e-05
"Rhinolophus_belligerator",0.58,0.42
"Rhinolophus_blasii",0.99995,5e-05
"Rhinolophus_bocharicus",0.99995,5e-05
"Rhinolophus_borneensis",0.99995,5e-05
"Rhinolophus_canuti",0.95,0.05
"Rhinolophus_capensis",0.99995,5e-05
"Rhinolophus_celebensis",0.99995,5e-05
"Rhinolophus_chaseni",0.996,0.004
"Rhinolophus_chiewkweeae",0.996,0.004
"Rhinolophus_clivosus",0.99995,5e-05
"Rhinolophus_coelophyllus",0.99995,5e-05
"Rhinolophus_cognatus",0.58,0.42
"Rhinolophus_cohenae",0.95,0.05
"Rhinolophus_convexus",0.996,0.004
"Rhinolophus_cornutus",0.996,0.004
"Rhinolophus_creaghi",0.99995,5e-05
"Rhinolophus_damarensis",0.99995,5e-05
"Rhinolophus_darlingi",0.99995,5e-05
"Rhinolophus_deckenii",0.996,0.004
"Rhinolophus_denti",0.99995,5e-05
"Rhinolophus_eloquens",0.99995,5e-05
"Rhinolophus_euryale",0.996,0.004
"Rhinolophus_euryotis",0.99995,5e-05
"Rhinolophus_ferrumequinum",0.99995,5e-05
"Rhinolophus_formosae",0.99995,5e-05
"Rhinolophus_francisi",0.996,0.004
"Rhinolophus_fumigatus",0.99995,5e-05
"Rhinolophus_guineensis",0.95,0.05
"Rhinolophus_hildebrandtii",0.99995,5e-05
"Rhinolophus_hilli",0.03,0.97
"Rhinolophus_hillorum",0.996,0.004
"Rhinolophus_hipposideros",0.99995,5e-05
"Rhinolophus_horaceki",0.996,0.004
"Rhinolophus_huananus",0.996,0.004
"Rhinolophus_imaizumii",0.996,0.004
"Rhinolophus_inops",0.99995,5e-05
"Rhinolophus_kahuzi",0.996,0.004
"Rhinolophus_keyensis",0.996,0.004
"Rhinolophus_landeri",0.99995,5e-05
"Rhinolophus_lanosus",0.996,0.004
"Rhinolophus_lepidus",0.99995,5e-05
"Rhinolophus_luctoides",0.996,0.004
"Rhinolophus_luctus",0.99995,5e-05
"Rhinolophus_mabuensis",0.58,0.42
"Rhinolophus_maclaudi",0.58,0.42
"Rhinolophus_macrotis",0.99995,5e-05
"Rhinolophus_madurensis",0.95,0.05
"Rhinolophus_maendeleo",0.996,0.004
"Rhinolophus_malayanus",0.99995,5e-05
"Rhinolophus_marshalli",0.99995,5e-05
"Rhinolophus_mcintyrei",0.996,0.004
"Rhinolophus_megaphyllus",0.99995,5e-05
"Rhinolophus_mehelyi",0.95,0.05
"Rhinolophus_microglobosus",0.99995,5e-05
"Rhinolophus_mitratus",0.996,0.004
"Rhinolophus_monoceros",0.996,0.004
"Rhinolophus_montanus",0.58,0.42
"Rhinolophus_monticolus",0.996,0.004
"Rhinolophus_morio",0.996,0.004
"Rhinolophus_mossambicus",0.99995,5e-05
"Rhinolophus_nereis",0.996,0.004
"Rhinolophus_osgoodi",0.996,0.004
"Rhinolophus_paradoxolophus",0.99995,5e-05
"Rhinolophus_pearsonii",0.99995,5e-05
"Rhinolophus_perditus",0.996,0.004
"Rhinolophus_philippinensis",0.99995,5e-05
"Rhinolophus_proconsulis",0.58,0.42
"Rhinolophus_pusillus",0.99995,5e-05
"Rhinolophus_refulgens",0.996,0.004
"Rhinolophus_rex",0.99995,5e-05
"Rhinolophus_robinsoni",0.996,0.004
"Rhinolophus_rouxii",0.99995,5e-05
"Rhinolophus_rufus",0.996,0.004
"Rhinolophus_ruwenzorii",0.95,0.05
"Rhinolophus_sakejiensis",0.996,0.004
"Rhinolophus_schnitzleri",0.996,0.004
"Rhinolophus_sedulus",0.996,0.004
"Rhinolophus_shameli",0.99995,5e-05
"Rhinolophus_shortridgei",0.99995,5e-05
"Rhinolophus_siamensis",0.99995,5e-05
"Rhinolophus_silvestris",0.996,0.004
"Rhinolophus_simulator",0.99995,5e-05
"Rhinolophus_sinicus",0.99995,5e-05
"Rhinolophus_smithersi",0.996,0.004
"Rhinolophus_stheno",0.99995,5e-05
"Rhinolophus_subbadius",0.99995,5e-05
"Rhinolophus_subrufus",0.996,0.004
"Rhinolophus_swinnyi",0.99995,5e-05
"Rhinolophus_tatar",0.99995,5e-05
"Rhinolophus_thailandensis",0.996,0.004
"Rhinolophus_thomasi",0.99995,5e-05
"Rhinolophus_trifoliatus",0.99995,5e-05
"Rhinolophus_virgo",0.99995,5e-05
"Rhinolophus_willardi",0.996,0.004
"Rhinolophus_xinanzhongguoensis",0.996,0.004
"Rhinolophus_yunanensis",0.99995,5e-05
"Rhinolophus_ziama",0.58,0.42
"Rhinonicteris_aurantia",0.99995,5e-05
"Rhinophylla_alethina",0.996,0.004
"Rhinophylla_fischerae",0.99995,5e-05
"Rhinophylla_pumilio",0.99995,5e-05
"Rhinopithecus_avunculus",0.03,0.97
"Rhinopithecus_bieti",0.58,0.42
"Rhinopithecus_brelichi",0.58,0.42
"Rhinopithecus_roxellana",0.58,0.42
"Rhinopithecus_strykeri",0.03,0.97
"Rhinopoma_cystops",0.99995,5e-05
"Rhinopoma_hadramauticum",0.58,0.42
"Rhinopoma_hardwickii",0.99995,5e-05
"Rhinopoma_macinnesi",0.996,0.004
"Rhinopoma_microphyllum",0.99995,5e-05
"Rhinopoma_muscatellum",0.99995,5e-05
"Rhinosciurus_laticaudatus",0.996,0.004
"Rhipidomys_albujai",0.996,0.004
"Rhipidomys_austrinus",0.99995,5e-05
"Rhipidomys_cariri",0.996,0.004
"Rhipidomys_caucensis",0.996,0.004
"Rhipidomys_couesi",0.99995,5e-05
"Rhipidomys_emiliae",0.99995,5e-05
"Rhipidomys_fulviventer",0.99995,5e-05
"Rhipidomys_gardneri",0.99995,5e-05
"Rhipidomys_ipukensis",0.996,0.004
"Rhipidomys_itoan",0.99995,5e-05
"Rhipidomys_latimanus",0.99995,5e-05
"Rhipidomys_leucodactylus",0.99995,5e-05
"Rhipidomys_macconnelli",0.99995,5e-05
"Rhipidomys_macrurus",0.99995,5e-05
"Rhipidomys_mastacalis",0.99995,5e-05
"Rhipidomys_modicus",0.99995,5e-05
"Rhipidomys_nitela",0.99995,5e-05
"Rhipidomys_ochrogaster",0.996,0.004
"Rhipidomys_similis",0.996,0.004
"Rhipidomys_tenuicauda",0.996,0.004
"Rhipidomys_tribei",0.996,0.004
"Rhipidomys_venezuelae",0.99995,5e-05
"Rhipidomys_venustus",0.99995,5e-05
"Rhipidomys_wetzeli",0.99995,5e-05
"Rhizomys_pruinosus",0.99995,5e-05
"Rhizomys_sinensis",0.99995,5e-05
"Rhizomys_sumatrensis",0.99995,5e-05
"Rhogeessa_aeneus",0.99995,5e-05
"Rhogeessa_alleni",0.99995,5e-05
"Rhogeessa_bickhami",0.99995,5e-05
"Rhogeessa_genowaysi",0.58,0.42
"Rhogeessa_gracilis",0.99995,5e-05
"Rhogeessa_hussoni",0.996,0.004
"Rhogeessa_io",0.99995,5e-05
"Rhogeessa_menchuae",0.996,0.004
"Rhogeessa_minutilla",0.95,0.05
"Rhogeessa_mira",0.95,0.05
"Rhogeessa_parvula",0.99995,5e-05
"Rhogeessa_tumida",0.99995,5e-05
"Rhogeessa_velilla",0.996,0.004
"Rhombomys_opimus",0.99995,5e-05
"Rhynchocyon_chrysopygus",0.58,0.42
"Rhynchocyon_cirnei",0.99995,5e-05
"Rhynchocyon_petersi",0.99995,5e-05
"Rhynchocyon_stuhlmanni",0.996,0.004
"Rhynchocyon_udzungwensis",0.95,0.05
"Rhynchogale_melleri",0.99995,5e-05
"Rhyncholestes_raphanurus",0.996,0.004
"Rhynchomeles_prattorum",0.58,0.42
"Rhynchomys_banahao",0.99995,5e-05
"Rhynchomys_isarogensis",0.95,0.05
"Rhynchomys_soricoides",0.996,0.004
"Rhynchomys_tapulao",0.996,0.004
"Rhynchonycteris_naso",0.99995,5e-05
"Rhyneptesicus_nasutus",0.99995,5e-05
"Romerolagus_diazi",0.58,0.42
"Rousettus_aegyptiacus",0.99995,5e-05
"Rousettus_amplexicaudatus",0.99995,5e-05
"Rousettus_celebensis",0.99995,5e-05
"Rousettus_leschenaultii",0.99995,5e-05
"Rousettus_linduensis",0.996,0.004
"Rousettus_madagascariensis",0.95,0.05
"Rousettus_obliviosus",0.95,0.05
"Rousettus_spinalatus",0.95,0.05
"Rubrisciurus_rubriventer",0.95,0.05
"Rucervus_duvaucelii",0.95,0.05
"Rungwecebus_kipunji",0.58,0.42
"Rupicapra_pyrenaica",0.99995,5e-05
"Rupicapra_rupicapra",0.99995,5e-05
"Cervus_alfredi",0.58,0.42
"Cervus_marianna",0.95,0.05
"Cervus_timorensis",0.95,0.05
"Cervus_unicolor",0.95,0.05
"Ruwenzorisorex_suncoides",0.95,0.05
"Saccolaimus_flaviventris",0.99995,5e-05
"Saccolaimus_mixtus",0.996,0.004
"Saccolaimus_peli",0.99995,5e-05
"Saccolaimus_saccolaimus",0.99995,5e-05
"Saccopteryx_antioquensis",0.58,0.42
"Saccopteryx_bilineata",0.99995,5e-05
"Saccopteryx_canescens",0.99995,5e-05
"Saccopteryx_gymnura",0.996,0.004
"Saccopteryx_leptura",0.99995,5e-05
"Saccostomus_campestris",0.99995,5e-05
"Saccostomus_mearnsi",0.99995,5e-05
"Saccostomus_umbriventer",0.996,0.004
"Saguinus_bicolor",0.03,0.97
"Saguinus_geoffroyi",0.996,0.004
"Saguinus_imperator",0.99995,5e-05
"Saguinus_inustus",0.99995,5e-05
"Saguinus_labiatus",0.99995,5e-05
"Saguinus_leucopus",0.58,0.42
"Saguinus_martinsi",0.996,0.004
"Saguinus_midas",0.99995,5e-05
"Saguinus_mystax",0.99995,5e-05
"Saguinus_niger",0.95,0.05
"Saguinus_oedipus",0.03,0.97
"Saguinus_ursulus",0.996,0.004
"Saiga_tatarica",0.03,0.97
"Saimiri_boliviensis",0.99995,5e-05
"Saimiri_cassiquiarensis",0.996,0.004
"Saimiri_collinsi",0.996,0.004
"Saimiri_oerstedii",0.95,0.05
"Saimiri_sciureus",0.99995,5e-05
"Saimiri_ustus",0.996,0.004
"Saimiri_vanzolinii",0.95,0.05
"Salanoia_concolor",0.95,0.05
"Salanoia_durrelli",0.996,0.004
"Salinomys_delicatus",0.996,0.004
"Salpingotus_crassicauda",0.99995,5e-05
"Salpingotus_heptneri",0.996,0.004
"Salpingotus_kozlovi",0.99995,5e-05
"Salpingotus_michaelis",0.996,0.004
"Salpingotus_pallidus",0.996,0.004
"Salpingotus_thomasi",0.996,0.004
"Santamartamys_rufodorsalis",0.03,0.97
"Sapajus_apella",0.99995,5e-05
"Sapajus_cay",0.99995,5e-05
"Sapajus_flavius",0.03,0.97
"Sapajus_libidinosus",0.996,0.004
"Sapajus_macrocephalus",0.99995,5e-05
"Sapajus_nigritus",0.996,0.004
"Sapajus_robustus",0.58,0.42
"Sapajus_xanthosternos",0.03,0.97
"Sarcophilus_harrisii",0.58,0.42
"Sauromys_petrophilus",0.99995,5e-05
"Saxatilomys_paulinae",0.996,0.004
"Scalopus_aquaticus",0.99995,5e-05
"Scapanulus_oweni",0.99995,5e-05
"Scapanus_anthonyi",0.996,0.004
"Scapanus_latimanus",0.99995,5e-05
"Scapanus_orarius",0.99995,5e-05
"Scapanus_townsendii",0.99995,5e-05
"Scapteromys_aquaticus",0.99995,5e-05
"Scapteromys_meridionalis",0.996,0.004
"Scapteromys_tumidus",0.99995,5e-05
"Scaptochirus_moschatus",0.99995,5e-05
"Scaptonyx_fusicaudus",0.99995,5e-05
"Scarturus_elator",0.99995,5e-05
"Scarturus_euphratica",0.99995,5e-05
"Scarturus_hotsoni",0.99995,5e-05
"Scarturus_tetradactyla",0.996,0.004
"Scarturus_toussi",0.99995,5e-05
"Scarturus_vinogradovi",0.996,0.004
"Scarturus_williamsi",0.99995,5e-05
"Sciurillus_pusillus",0.99995,5e-05
"Sciurocheirus_alleni",0.99995,5e-05
"Sciurocheirus_cameronensis",0.996,0.004
"Sciurocheirus_gabonensis",0.99995,5e-05
"Sciurocheirus_makandensis",0.996,0.004
"Sciurotamias_davidianus",0.99995,5e-05
"Sciurotamias_forresti",0.99995,5e-05
"Sciurus_aberti",0.99995,5e-05
"Sciurus_aestuans",0.99995,5e-05
"Sciurus_alleni",0.99995,5e-05
"Sciurus_anomalus",0.99995,5e-05
"Sciurus_arizonensis",0.996,0.004
"Sciurus_aureogaster",0.99995,5e-05
"Sciurus_carolinensis",0.99995,5e-05
"Sciurus_colliaei",0.99995,5e-05
"Sciurus_deppei",0.99995,5e-05
"Sciurus_flammifer",0.996,0.004
"Sciurus_gilvigularis",0.996,0.004
"Sciurus_granatensis",0.99995,5e-05
"Sciurus_griseus",0.99995,5e-05
"Sciurus_ignitus",0.99995,5e-05
"Sciurus_igniventris",0.99995,5e-05
"Sciurus_lis",0.99995,5e-05
"Sciurus_meridionalis",0.996,0.004
"Sciurus_nayaritensis",0.99995,5e-05
"Sciurus_niger",0.99995,5e-05
"Sciurus_oculatus",0.99995,5e-05
"Sciurus_pucheranii",0.996,0.004
"Sciurus_pyrrhinus",0.996,0.004
"Sciurus_richmondi",0.996,0.004
"Sciurus_sanborni",0.996,0.004
"Sciurus_spadiceus",0.99995,5e-05
"Sciurus_stramineus",0.99995,5e-05
"Sciurus_variegatoides",0.99995,5e-05
"Sciurus_vulgaris",0.99995,5e-05
"Sciurus_yucatanensis",0.99995,5e-05
"Scleronycteris_ega",0.996,0.004
"Scolomys_melanops",0.99995,5e-05
"Scolomys_ucayalensis",0.99995,5e-05
"Scoteanax_rueppellii",0.99995,5e-05
"Scotinomys_teguina",0.99995,5e-05
"Scotinomys_xerampelinus",0.99995,5e-05
"Scotoecus_albigula",0.996,0.004
"Scotoecus_albofuscus",0.996,0.004
"Scotoecus_hindei",0.996,0.004
"Scotoecus_hirundo",0.99995,5e-05
"Scotoecus_pallidus",0.99995,5e-05
"Scotomanes_ornatus",0.99995,5e-05
"Scotonycteris_bergmansi",0.996,0.004
"Scotonycteris_occidentalis",0.996,0.004
"Scotonycteris_zenkeri",0.99995,5e-05
"Scotophilus_alvenslebeni",0.996,0.004
"Scotophilus_andrewreborii",0.99995,5e-05
"Scotophilus_borbonicus",0.996,0.004
"Scotophilus_celebensis",0.996,0.004
"Scotophilus_collinus",0.99995,5e-05
"Scotophilus_dinganii",0.99995,5e-05
"Scotophilus_ejetai",0.99995,5e-05
"Scotophilus_heathii",0.99995,5e-05
"Scotophilus_kuhlii",0.99995,5e-05
"Scotophilus_leucogaster",0.99995,5e-05
"Scotophilus_livingstoni",0.99995,5e-05
"Scotophilus_marovaza",0.99995,5e-05
"Scotophilus_mhlanganii",0.996,0.004
"Scotophilus_nigrita",0.99995,5e-05
"Scotophilus_nigritellus",0.996,0.004
"Scotophilus_nucella",0.996,0.004
"Scotophilus_nux",0.99995,5e-05
"Scotophilus_robustus",0.99995,5e-05
"Scotophilus_tandrefana",0.996,0.004
"Scotophilus_trujilloi",0.99995,5e-05
"Scotophilus_viridis",0.99995,5e-05
"Scotorepens_balstoni",0.99995,5e-05
"Scotorepens_greyii",0.99995,5e-05
"Scotorepens_orion",0.99995,5e-05
"Scotorepens_sanborni",0.99995,5e-05
"Scotozous_dormeri",0.99995,5e-05
"Scutisorex_somereni",0.99995,5e-05
"Scutisorex_thori",0.996,0.004
"Sekeetamys_calurus",0.99995,5e-05
"Selevinia_betpakdalaensis",0.996,0.004
"Semnopithecus_ajax",0.58,0.42
"Semnopithecus_entellus",0.99995,5e-05
"Semnopithecus_hector",0.996,0.004
"Semnopithecus_hypoleucos",0.95,0.05
"Semnopithecus_johnii",0.95,0.05
"Semnopithecus_priam",0.996,0.004
"Semnopithecus_schistaceus",0.99995,5e-05
"Semnopithecus_vetulus",0.58,0.42
"Setifer_setosus",0.99995,5e-05
"Setonix_brachyurus",0.95,0.05
"Sicista_armenica",0.58,0.42
"Sicista_betulina",0.99995,5e-05
"Sicista_caucasica",0.95,0.05
"Sicista_caudata",0.996,0.004
"Sicista_concolor",0.99995,5e-05
"Sicista_kazbegica",0.58,0.42
"Sicista_kluchorica",0.99995,5e-05
"Sicista_loriger",0.95,0.05
"Sicista_napaea",0.99995,5e-05
"Sicista_pseudonapaea",0.996,0.004
"Sicista_severtzovi",0.99995,5e-05
"Sicista_strandi",0.99995,5e-05
"Sicista_subtilis",0.99995,5e-05
"Sicista_tianshanica",0.99995,5e-05
"Sicista_trizona",0.58,0.42
"Sigmodon_alleni",0.95,0.05
"Sigmodon_alstoni",0.99995,5e-05
"Sigmodon_arizonae",0.99995,5e-05
"Sigmodon_fulviventer",0.99995,5e-05
"Sigmodon_hirsutus",0.99995,5e-05
"Sigmodon_hispidus",0.99995,5e-05
"Sigmodon_inopinatus",0.95,0.05
"Sigmodon_leucotis",0.99995,5e-05
"Sigmodon_mascotensis",0.99995,5e-05
"Sigmodon_ochrognathus",0.99995,5e-05
"Sigmodon_peruanus",0.99995,5e-05
"Sigmodon_planifrons",0.996,0.004
"Sigmodon_toltecus",0.99995,5e-05
"Sigmodon_zanjonensis",0.996,0.004
"Sigmodontomys_alfari",0.99995,5e-05
"Simias_concolor",0.03,0.97
"Sminthopsis_aitkeni",0.996,0.004
"Sminthopsis_archeri",0.996,0.004
"Sminthopsis_bindi",0.996,0.004
"Sminthopsis_butleri",0.95,0.05
"Sminthopsis_crassicaudata",0.99995,5e-05
"Sminthopsis_dolichura",0.99995,5e-05
"Sminthopsis_douglasi",0.996,0.004
"Sminthopsis_gilberti",0.99995,5e-05
"Sminthopsis_granulipes",0.99995,5e-05
"Sminthopsis_griseoventer",0.99995,5e-05
"Sminthopsis_hirtipes",0.99995,5e-05
"Sminthopsis_leucopus",0.99995,5e-05
"Sminthopsis_longicaudata",0.99995,5e-05
"Sminthopsis_macroura",0.99995,5e-05
"Sminthopsis_murina",0.99995,5e-05
"Sminthopsis_ooldea",0.99995,5e-05
"Sminthopsis_psammophila",0.95,0.05
"Sminthopsis_virginiae",0.99995,5e-05
"Sminthopsis_youngsoni",0.99995,5e-05
"Smutsia_gigantea",0.58,0.42
"Smutsia_temminckii",0.95,0.05
"Solenodon_cubanus",0.58,0.42
"Solenodon_paradoxus",0.58,0.42
"Solisorex_pearsoni",0.58,0.42
"Solomys_ponceleti",0.03,0.97
"Solomys_salamonis",0.996,0.004
"Solomys_salebrosus",0.58,0.42
"Solomys_sapientis",0.58,0.42
"Sommeromys_macrorhinos",0.996,0.004
"Sooretamys_angouya",0.99995,5e-05
"Sorex_alaskanus",0.996,0.004
"Sorex_albibarbis",0.996,0.004
"Sorex_alpinus",0.996,0.004
"Sorex_antinorii",0.99995,5e-05
"Sorex_araneus",0.99995,5e-05
"Sorex_arcticus",0.99995,5e-05
"Sorex_arizonae",0.99995,5e-05
"Sorex_arunchi",0.996,0.004
"Sorex_asper",0.99995,5e-05
"Sorex_averini",0.996,0.004
"Sorex_bairdii",0.99995,5e-05
"Sorex_bedfordiae",0.99995,5e-05
"Sorex_bendirii",0.99995,5e-05
"Sorex_buchariensis",0.996,0.004
"Sorex_caecutiens",0.99995,5e-05
"Sorex_camtschatica",0.99995,5e-05
"Sorex_cansulus",0.996,0.004
"Sorex_chiapensis",0.996,0.004
"Sorex_cinereus",0.99995,5e-05
"Sorex_coronatus",0.99995,5e-05
"Sorex_cristobalensis",0.996,0.004
"Sorex_cylindricauda",0.99995,5e-05
"Sorex_daphaenodon",0.99995,5e-05
"Sorex_dispar",0.99995,5e-05
"Sorex_emarginatus",0.99995,5e-05
"Sorex_excelsus",0.99995,5e-05
"Sorex_fumeus",0.99995,5e-05
"Sorex_gracillimus",0.99995,5e-05
"Sorex_granarius",0.99995,5e-05
"Sorex_haydeni",0.99995,5e-05
"Sorex_hosonoi",0.99995,5e-05
"Sorex_hoyi",0.99995,5e-05
"Sorex_ibarrai",0.996,0.004
"Sorex_isodon",0.99995,5e-05
"Sorex_ixtlanensis",0.996,0.004
"Sorex_jacksoni",0.99995,5e-05
"Sorex_kozlovi",0.996,0.004
"Sorex_leucogaster",0.996,0.004
"Sorex_longirostris",0.99995,5e-05
"Sorex_lyelli",0.99995,5e-05
"Sorex_macrodon",0.95,0.05
"Sorex_madrensis",0.996,0.004
"Sorex_maritimensis",0.99995,5e-05
"Sorex_mccarthyi",0.996,0.004
"Sorex_mediopua",0.99995,5e-05
