"species","survival","extinction"
"Plecturocebus_baptista",0.9995,5e-04
"Plecturocebus_bernhardi",0.9995,5e-04
"Plecturocebus_brunneus",0.9995,5e-04
"Plecturocebus_caligatus",0.9995,5e-04
"Plecturocebus_caquetensis",0,1
"Plecturocebus_cinerascens",0.9995,5e-04
"Plecturocebus_cupreus",0.9995,5e-04
"Plecturocebus_discolor",0.9995,5e-04
"Plecturocebus_donacophilus",0.9995,5e-04
"Plecturocebus_hoffmannsi",0.9995,5e-04
"Plecturocebus_miltoni",0.98,0.02
"Plecturocebus_modestus",0.004,0.996
"Plecturocebus_moloch",0.9995,5e-04
"Plecturocebus_oenanthe",0,1
"Plecturocebus_olallae",0.004,0.996
"Plecturocebus_ornatus",0.61,0.39
"Plecturocebus_pallescens",0.9995,5e-04
"Plecturocebus_stephennashi",0.98,0.02
"Plecturocebus_toppini",0.98,0.02
"Plecturocebus_urubambensis",0.98,0.02
"Plecturocebus_vieirai",0.98,0.02
"Plerotes_anchietae",0.98,0.02
"Podogymnura_aureospinula",0.004,0.996
"Podogymnura_truei",0.9995,5e-04
"Podomys_floridanus",0.98,0.02
"Podoxymys_roraimae",0.61,0.39
"Poecilogale_albinucha",0.9995,5e-04
"Poelagus_marjorita",0.9995,5e-04
"Pogonomelomys_brassi",0.9995,5e-04
"Pogonomelomys_bruijni",0.9995,5e-04
"Pogonomelomys_mayeri",0.9995,5e-04
"Pogonomys_championi",0.98,0.02
"Pogonomys_fergussoniensis",0.004,0.996
"Pogonomys_loriae",0.9995,5e-04
"Pogonomys_macrourus",0.9995,5e-04
"Pogonomys_mollipilosus",0.98,0.02
"Pogonomys_sylvestris",0.9995,5e-04
"Poiana_leightoni",0.61,0.39
"Poiana_richardsonii",0.9995,5e-04
"Poliocitellus_franklinii",0.9995,5e-04
"Pongo_abelii",0,1
"Pongo_pygmaeus",0,1
"Pontoporia_blainvillei",0.61,0.39
"Porcula_salvania",0.004,0.996
"Potamochoerus_larvatus",0.9995,5e-04
"Potamochoerus_porcus",0.9995,5e-04
"Potamogale_velox",0.9995,5e-04
"Potorous_gilbertii",0,1
"Potorous_longipes",0.61,0.39
"Potorous_tridactylus",0.98,0.02
"Potos_flavus",0.9995,5e-04
"Praomys_coetzeei",0.98,0.02
"Praomys_daltoni",0.9995,5e-04
"Praomys_degraaffi",0.61,0.39
"Praomys_delectorum",0.9995,5e-04
"Praomys_hartwigi",0.61,0.39
"Praomys_jacksoni",0.9995,5e-04
"Praomys_lukolelae",0.9995,5e-04
"Praomys_minor",0.9995,5e-04
"Praomys_misonnei",0.9995,5e-04
"Praomys_morio",0.004,0.996
"Praomys_mutoni",0.98,0.02
"Praomys_obscurus",0.004,0.996
"Praomys_petteri",0.9995,5e-04
"Praomys_rostratus",0.9995,5e-04
"Praomys_tullbergi",0.9995,5e-04
"Praomys_verschureni",0.98,0.02
"Presbytis_bicolor",0.98,0.02
"Presbytis_canicrus",0.98,0.02
"Presbytis_chrysomelas",0,1
"Presbytis_comata",0.004,0.996
"Presbytis_femoralis",0.98,0.02
"Presbytis_frontata",0.61,0.39
"Presbytis_hosei",0.61,0.39
"Presbytis_melalophos",0.004,0.996
"Presbytis_mitrata",0.98,0.02
"Presbytis_natunae",0.61,0.39
"Presbytis_potenziani",0.004,0.996
"Presbytis_rubicunda",0.9995,5e-04
"Presbytis_sabana",0.98,0.02
"Presbytis_siamensis",0.98,0.02
"Presbytis_siberu",0.98,0.02
"Presbytis_sumatrana",0.98,0.02
"Presbytis_thomasi",0.61,0.39
"Priodontes_maximus",0.61,0.39
"Prionailurus_bengalensis",0.9995,5e-04
"Prionailurus_javanensis",0.98,0.02
"Prionailurus_planiceps",0.004,0.996
"Prionailurus_rubiginosus",0.98,0.02
"Prionailurus_viverrinus",0.61,0.39
"Prionodon_linsang",0.9995,5e-04
"Prionodon_pardicolor",0.9995,5e-04
"Prionomys_batesi",0.98,0.02
"Procapra_gutturosa",0.9995,5e-04
"Procapra_picticaudata",0.98,0.02
"Procapra_przewalskii",0.004,0.996
"Procavia_capensis",0.9995,5e-04
"Procolobus_verus",0.61,0.39
"Procyon_cancrivorus",0.9995,5e-04
"Procyon_lotor",0.9995,5e-04
"Procyon_pygmaeus",0,1
"Proechimys_brevicauda",0.9995,5e-04
"Proechimys_canicollis",0.9995,5e-04
"Proechimys_chrysaeolus",0.98,0.02
"Proechimys_cuvieri",0.9995,5e-04
"Proechimys_decumanus",0.98,0.02
"Proechimys_echinothrix",0.9995,5e-04
"Proechimys_gardneri",0.98,0.02
"Proechimys_goeldii",0.9995,5e-04
"Proechimys_guairae",0.9995,5e-04
"Proechimys_guyannensis",0.9995,5e-04
"Proechimys_hoplomyoides",0.98,0.02
"Proechimys_kulinae",0.98,0.02
"Proechimys_longicaudatus",0.9995,5e-04
"Proechimys_mincae",0.98,0.02
"Proechimys_oconnelli",0.98,0.02
"Proechimys_pattoni",0.9995,5e-04
"Proechimys_quadruplicatus",0.9995,5e-04
"Proechimys_roberti",0.9995,5e-04
"Proechimys_semispinosus",0.9995,5e-04
"Proechimys_simonsi",0.9995,5e-04
"Proechimys_steerei",0.9995,5e-04
"Proechimys_trinitatus",0.98,0.02
"Proedromys_bedfordi",0.61,0.39
"Proedromys_liangshanensis",0.98,0.02
"Prolemur_simus",0,1
"Prometheomys_schaposchnikowi",0.9995,5e-04
"Promops_centralis",0.9995,5e-04
"Promops_davisoni",0.98,0.02
"Promops_nasutus",0.9995,5e-04
"Pronolagus_crassicaudatus",0.9995,5e-04
"Pronolagus_randensis",0.9995,5e-04
"Pronolagus_rupestris",0.9995,5e-04
"Pronolagus_saundersiae",0.9995,5e-04
"Propithecus_candidus",0,1
"Propithecus_coquereli",0.004,0.996
"Propithecus_coronatus",0.004,0.996
"Propithecus_deckenii",0.004,0.996
"Propithecus_diadema",0,1
"Propithecus_edwardsi",0.004,0.996
"Propithecus_perrieri",0,1
"Propithecus_tattersalli",0,1
"Propithecus_verreauxi",0.004,0.996
"Prosciurillus_abstrusus",0.98,0.02
"Prosciurillus_alstoni",0.98,0.02
"Prosciurillus_leucomus",0.9995,5e-04
"Prosciurillus_murinus",0.9995,5e-04
"Prosciurillus_rosenbergii",0.9995,5e-04
"Prosciurillus_topapuensis",0.98,0.02
"Prosciurillus_weberi",0.004,0.996
"Proteles_cristata",0.9995,5e-04
"Protochromys_fellowsi",0.9995,5e-04
"Protoxerus_aubinnii",0.98,0.02
"Protoxerus_stangeri",0.9995,5e-04
"Psammomys_obesus",0.9995,5e-04
"Psammomys_vexillaris",0.98,0.02
"Pseudantechinus_bilarni",0.9995,5e-04
"Pseudantechinus_macdonnellensis",0.9995,5e-04
"Pseudantechinus_mimulus",0.98,0.02
"Pseudantechinus_ningbing",0.9995,5e-04
"Pseudantechinus_roryi",0.9995,5e-04
"Pseudantechinus_woolleyae",0.9995,5e-04
"Pseudocheirus_occidentalis",0,1
"Pseudocheirus_peregrinus",0.9995,5e-04
"Pseudochirops_albertisii",0.98,0.02
"Pseudochirops_archeri",0.98,0.02
"Pseudochirops_corinnae",0.98,0.02
"Pseudochirops_coronatus",0.61,0.39
"Pseudochirops_cupreus",0.9995,5e-04
"Pseudochirulus_canescens",0.9995,5e-04
"Pseudochirulus_caroli",0.9995,5e-04
"Pseudochirulus_cinereus",0.98,0.02
"Pseudochirulus_forbesi",0.9995,5e-04
"Pseudochirulus_herbertensis",0.9995,5e-04
"Pseudochirulus_larvatus",0.9995,5e-04
"Pseudochirulus_mayeri",0.9995,5e-04
"Pseudochirulus_schlegeli",0.61,0.39
"Pseudohydromys_berniceae",0.9995,5e-04
"Pseudohydromys_carlae",0.98,0.02
"Pseudohydromys_eleanorae",0.98,0.02
"Pseudohydromys_ellermani",0.9995,5e-04
"Pseudohydromys_fuscus",0.9995,5e-04
"Pseudohydromys_germani",0.98,0.02
"Pseudohydromys_murinus",0.9995,5e-04
"Pseudohydromys_musseri",0.98,0.02
"Pseudohydromys_occidentalis",0.98,0.02
"Pseudohydromys_patriciae",0.98,0.02
"Pseudohydromys_pumehanae",0.98,0.02
"Pseudohydromys_sandrae",0.98,0.02
"Pseudois_nayaur",0.9995,5e-04
"Pseudomys_albocinereus",0.9995,5e-04
"Pseudomys_apodemoides",0.9995,5e-04
"Pseudomys_australis",0.61,0.39
"Pseudomys_bolami",0.9995,5e-04
"Pseudomys_calabyi",0.61,0.39
"Pseudomys_chapmani",0.9995,5e-04
"Pseudomys_delicatulus",0.9995,5e-04
"Pseudomys_desertor",0.9995,5e-04
"Pseudomys_fieldi",0.61,0.39
"Pseudomys_fumeus",0.61,0.39
"Pseudomys_gracilicaudatus",0.9995,5e-04
"Pseudomys_hermannsburgensis",0.9995,5e-04
"Pseudomys_higginsi",0.9995,5e-04
"Pseudomys_johnsoni",0.9995,5e-04
"Pseudomys_nanus",0.9995,5e-04
"Pseudomys_novaehollandiae",0.61,0.39
"Pseudomys_occidentalis",0.98,0.02
"Pseudomys_oralis",0.61,0.39
"Pseudomys_patrius",0.9995,5e-04
"Pseudomys_shortridgei",0.98,0.02
"Pseudorca_crassidens",0.98,0.02
"Pseudoryx_nghetinhensis",0,1
"Pseudoryzomys_simplex",0.9995,5e-04
"Ptenochirus_jagori",0.9995,5e-04
"Ptenochirus_minor",0.9995,5e-04
"Pteralopex_anceps",0.004,0.996
"Pteralopex_atrata",0.004,0.996
"Pteralopex_flanneryi",0,1
"Pteralopex_pulchra",0,1
"Pteralopex_taki",0.61,0.39
"Pteromys_momonga",0.9995,5e-04
"Pteromys_volans",0.9995,5e-04
"Pteromyscus_pulverulentus",0.004,0.996
"Pteronotus_davyi",0.9995,5e-04
"Pteronotus_fulvus",0.98,0.02
"Pteronotus_fuscus",0.98,0.02
"Pteronotus_gymnonotus",0.9995,5e-04
"Pteronotus_macleayii",0.9995,5e-04
"Pteronotus_mesoamericanus",0.9995,5e-04
"Pteronotus_mexicanus",0.98,0.02
"Pteronotus_paraguanensis",0.004,0.996
"Pteronotus_parnellii",0.9995,5e-04
"Pteronotus_personatus",0.9995,5e-04
"Pteronotus_portoricensis",0.98,0.02
"Pteronotus_psilotis",0.98,0.02
"Pteronotus_pusillus",0.98,0.02
"Pteronotus_quadridens",0.9995,5e-04
"Pteronotus_rubiginosus",0.9995,5e-04
"Pteronura_brasiliensis",0.004,0.996
"Pteropus_admiralitatum",0.9995,5e-04
"Pteropus_aldabrensis",0.61,0.39
"Pteropus_alecto",0.9995,5e-04
"Pteropus_anetianus",0.61,0.39
"Pteropus_argentatus",0.98,0.02
"Pteropus_aruensis",0,1
"Pteropus_caniceps",0.61,0.39
"Pteropus_capistratus",0.98,0.02
"Pteropus_chrysoproctus",0.61,0.39
"Pteropus_cognatus",0.61,0.39
"Pteropus_conspicillatus",0.9995,5e-04
"Pteropus_dasymallus",0.61,0.39
"Pteropus_ennisae",0.98,0.02
"Pteropus_faunulus",0.004,0.996
"Pteropus_fundatus",0.004,0.996
"Pteropus_gilliardorum",0.98,0.02
"Pteropus_griseus",0.98,0.02
"Pteropus_howensis",0.98,0.02
"Pteropus_hypomelanus",0.9995,5e-04
"Pteropus_keyensis",0.98,0.02
"Pteropus_livingstonii",0,1
"Pteropus_lombocensis",0.98,0.02
"Pteropus_lylei",0.61,0.39
"Pteropus_macrotis",0.9995,5e-04
"Pteropus_mahaganus",0.9995,5e-04
"Pteropus_mariannus",0.004,0.996
"Pteropus_medius",0.98,0.02
"Pteropus_melanopogon",0.004,0.996
"Pteropus_melanotus",0.61,0.39
"Pteropus_molossinus",0.61,0.39
"Pteropus_neohibernicus",0.9995,5e-04
"Pteropus_niger",0.004,0.996
"Pteropus_nitendiensis",0.004,0.996
"Pteropus_ocularis",0.61,0.39
"Pteropus_ornatus",0.61,0.39
"Pteropus_pelagicus",0.98,0.02
"Pteropus_pelewensis",0.98,0.02
"Pteropus_personatus",0.9995,5e-04
"Pteropus_pohlei",0.61,0.39
"Pteropus_poliocephalus",0.61,0.39
"Pteropus_pselaphon",0.004,0.996
"Pteropus_pumilus",0.98,0.02
"Pteropus_rayneri",0.98,0.02
"Pteropus_rennelli",0.004,0.996
"Pteropus_rodricensis",0.004,0.996
"Pteropus_rufus",0.61,0.39
"Pteropus_samoensis",0.98,0.02
"Pteropus_scapulatus",0.9995,5e-04
"Pteropus_seychellensis",0.9995,5e-04
"Pteropus_speciosus",0.98,0.02
"Pteropus_temminckii",0.61,0.39
"Pteropus_tonganus",0.9995,5e-04
"Pteropus_tuberculatus",0,1
"Pteropus_ualanus",0.61,0.39
"Pteropus_vampyrus",0.98,0.02
"Pteropus_vetulus",0.61,0.39
"Pteropus_voeltzkowi",0.61,0.39
"Pteropus_woodfordi",0.9995,5e-04
"Ptilocercus_lowii",0.9995,5e-04
"Pudu_mephistophiles",0.98,0.02
"Pudu_puda",0.98,0.02
"Puma_concolor",0.9995,5e-04
"Punomys_kofordi",0.61,0.39
"Punomys_lemminus",0.61,0.39
"Pusa_caspica",0.004,0.996
"Pusa_hispida",0.9995,5e-04
"Pusa_sibirica",0.9995,5e-04
"Pygathrix_cinerea",0,1
"Pygathrix_nemaeus",0.004,0.996
"Pygathrix_nigripes",0.004,0.996
"Pygeretmus_platyurus",0.9995,5e-04
"Pygeretmus_pumilio",0.9995,5e-04
"Pygeretmus_shitkovi",0.98,0.02
"Pygoderma_bilabiatum",0.9995,5e-04
"Rangifer_tarandus",0.61,0.39
"Raphicerus_campestris",0.9995,5e-04
"Raphicerus_melanotis",0.9995,5e-04
"Raphicerus_sharpei",0.9995,5e-04
"Rattus_adustus",0.98,0.02
"Rattus_andamanensis",0.9995,5e-04
"Sundamys_annandalei",0.9995,5e-04
"Rattus_arfakiensis",0.98,0.02
"Rattus_argentiventer",0.9995,5e-04
"Rattus_arrogans",0.9995,5e-04
"Rattus_baluensis",0.9995,5e-04
"Rattus_blangorum",0.98,0.02
"Rattus_bontanus",0.98,0.02
"Rattus_burrus",0.004,0.996
"Rattus_colletti",0.9995,5e-04
"Rattus_detentus",0.98,0.02
"Rattus_elaphinus",0.98,0.02
"Rattus_enganus",0.98,0.02
"Rattus_everetti",0.9995,5e-04
"Rattus_exulans",0.9995,5e-04
"Rattus_feliceus",0.98,0.02
"Rattus_fuscipes",0.9995,5e-04
"Rattus_giluwensis",0.9995,5e-04
"Rattus_hainaldi",0.004,0.996
"Rattus_hoffmanni",0.9995,5e-04
"Rattus_hoogerwerfi",0.61,0.39
"Rattus_jobiensis",0.9995,5e-04
"Rattus_koopmani",0.98,0.02
"Rattus_korinchi",0.98,0.02
"Rattus_leucopus",0.9995,5e-04
"Rattus_losea",0.9995,5e-04
"Rattus_lugens",0.61,0.39
"Rattus_lutreolus",0.9995,5e-04
"Rattus_marmosurus",0.9995,5e-04
"Rattus_mindorensis",0.9995,5e-04
"Rattus_mollicomulus",0.9995,5e-04
"Rattus_montanus",0.004,0.996
"Rattus_mordax",0.9995,5e-04
"Rattus_morotaiensis",0.9995,5e-04
"Rattus_nikenii",0.61,0.39
"Rattus_niobe",0.9995,5e-04
"Rattus_nitidus",0.9995,5e-04
"Rattus_norvegicus",0.9995,5e-04
"Rattus_novaeguineae",0.9995,5e-04
"Rattus_omichlodes",0.98,0.02
"Rattus_osgoodi",0.9995,5e-04
"Rattus_palmarum",0.61,0.39
"Rattus_pelurus",0.98,0.02
"Rattus_pococki",0.9995,5e-04
"Rattus_praetor",0.9995,5e-04
"Rattus_pyctoris",0.9995,5e-04
"Rattus_ranjiniae",0.004,0.996
"Rattus_rattus",0.9995,5e-04
"Rattus_richardsoni",0.61,0.39
"Rattus_salocco",0.98,0.02
"Rattus_satarae",0.61,0.39
"Rattus_simalurensis",0.004,0.996
"Rattus_sordidus",0.9995,5e-04
"Rattus_steini",0.9995,5e-04
"Rattus_stoicus",0.61,0.39
"Rattus_tanezumi",0.9995,5e-04
"Rattus_tawitawiensis",0.98,0.02
"Rattus_timorensis",0.98,0.02
"Rattus_tiomanicus",0.9995,5e-04
"Rattus_tunneyi",0.9995,5e-04
"Rattus_vandeuseni",0.004,0.996
"Rattus_verecundus",0.9995,5e-04
"Rattus_villosissimus",0.9995,5e-04
"Rattus_xanthurus",0.98,0.02
"Ratufa_affinis",0.98,0.02
"Ratufa_bicolor",0.98,0.02
"Ratufa_indica",0.9995,5e-04
"Ratufa_macroura",0.98,0.02
"Redunca_arundinum",0.9995,5e-04
"Redunca_fulvorufula",0.004,0.996
"Redunca_redunca",0.9995,5e-04
"Reithrodon_auritus",0.9995,5e-04
"Reithrodon_typicus",0.9995,5e-04
"Reithrodontomys_bakeri",0.004,0.996
"Reithrodontomys_brevirostris",0.9995,5e-04
"Reithrodontomys_burti",0.98,0.02
"Reithrodontomys_cherrii",0.98,0.02
"Reithrodontomys_chrysopsis",0.9995,5e-04
"Reithrodontomys_creper",0.9995,5e-04
"Reithrodontomys_darienensis",0.9995,5e-04
"Reithrodontomys_fulvescens",0.9995,5e-04
"Reithrodontomys_garichensis",0.98,0.02
"Reithrodontomys_gracilis",0.9995,5e-04
"Reithrodontomys_hirsutus",0.61,0.39
"Reithrodontomys_humulis",0.9995,5e-04
"Reithrodontomys_megalotis",0.9995,5e-04
"Reithrodontomys_mexicanus",0.9995,5e-04
"Reithrodontomys_microdon",0.9995,5e-04
"Reithrodontomys_montanus",0.9995,5e-04
"Reithrodontomys_musseri",0.98,0.02
"Reithrodontomys_paradoxus",0.98,0.02
"Reithrodontomys_raviventris",0.004,0.996
"Reithrodontomys_rodriguezi",0.9995,5e-04
"Reithrodontomys_spectabilis",0,1
"Reithrodontomys_sumichrasti",0.9995,5e-04
"Reithrodontomys_tenuirostris",0.004,0.996
"Reithrodontomys_zacatecae",0.9995,5e-04
"Rhabdomys_bechuanae",0.9995,5e-04
"Rhabdomys_dilectus",0.9995,5e-04
"Rhabdomys_intermedius",0.9995,5e-04
"Rhabdomys_pumilio",0.9995,5e-04
"Rhagomys_longilingua",0.9995,5e-04
"Rhagomys_rufescens",0.61,0.39
"Rheithrosciurus_macrotis",0.61,0.39
"Rheomys_mexicanus",0.004,0.996
"Rheomys_raptor",0.9995,5e-04
"Rheomys_thomasi",0.98,0.02
"Rheomys_underwoodi",0.9995,5e-04
"Rhinoceros_sondaicus",0,1
"Rhinoceros_unicornis",0.61,0.39
"Rhinolophus_acuminatus",0.9995,5e-04
"Rhinolophus_adami",0.98,0.02
"Rhinolophus_affinis",0.9995,5e-04
"Rhinolophus_alcyone",0.9995,5e-04
"Rhinolophus_arcuatus",0.9995,5e-04
"Rhinolophus_beddomei",0.9995,5e-04
"Rhinolophus_belligerator",0.004,0.996
"Rhinolophus_blasii",0.9995,5e-04
"Rhinolophus_bocharicus",0.9995,5e-04
"Rhinolophus_borneensis",0.9995,5e-04
"Rhinolophus_canuti",0.61,0.39
"Rhinolophus_capensis",0.9995,5e-04
"Rhinolophus_celebensis",0.9995,5e-04
"Rhinolophus_chaseni",0.98,0.02
"Rhinolophus_chiewkweeae",0.98,0.02
"Rhinolophus_clivosus",0.9995,5e-04
"Rhinolophus_coelophyllus",0.9995,5e-04
"Rhinolophus_cognatus",0.004,0.996
"Rhinolophus_cohenae",0.61,0.39
"Rhinolophus_convexus",0.98,0.02
"Rhinolophus_cornutus",0.98,0.02
"Rhinolophus_creaghi",0.9995,5e-04
"Rhinolophus_damarensis",0.9995,5e-04
"Rhinolophus_darlingi",0.9995,5e-04
"Rhinolophus_deckenii",0.98,0.02
"Rhinolophus_denti",0.9995,5e-04
"Rhinolophus_eloquens",0.9995,5e-04
"Rhinolophus_euryale",0.98,0.02
"Rhinolophus_euryotis",0.9995,5e-04
"Rhinolophus_ferrumequinum",0.9995,5e-04
"Rhinolophus_formosae",0.9995,5e-04
"Rhinolophus_francisi",0.98,0.02
"Rhinolophus_fumigatus",0.9995,5e-04
"Rhinolophus_guineensis",0.61,0.39
"Rhinolophus_hildebrandtii",0.9995,5e-04
"Rhinolophus_hilli",0,1
"Rhinolophus_hillorum",0.98,0.02
"Rhinolophus_hipposideros",0.9995,5e-04
"Rhinolophus_horaceki",0.98,0.02
"Rhinolophus_huananus",0.98,0.02
"Rhinolophus_imaizumii",0.98,0.02
"Rhinolophus_inops",0.9995,5e-04
"Rhinolophus_kahuzi",0.98,0.02
"Rhinolophus_keyensis",0.98,0.02
"Rhinolophus_landeri",0.9995,5e-04
"Rhinolophus_lanosus",0.98,0.02
"Rhinolophus_lepidus",0.9995,5e-04
"Rhinolophus_luctoides",0.98,0.02
"Rhinolophus_luctus",0.9995,5e-04
"Rhinolophus_mabuensis",0.004,0.996
"Rhinolophus_maclaudi",0.004,0.996
"Rhinolophus_macrotis",0.9995,5e-04
"Rhinolophus_madurensis",0.61,0.39
"Rhinolophus_maendeleo",0.98,0.02
"Rhinolophus_malayanus",0.9995,5e-04
"Rhinolophus_marshalli",0.9995,5e-04
"Rhinolophus_mcintyrei",0.98,0.02
"Rhinolophus_megaphyllus",0.9995,5e-04
"Rhinolophus_mehelyi",0.61,0.39
"Rhinolophus_microglobosus",0.9995,5e-04
"Rhinolophus_mitratus",0.98,0.02
"Rhinolophus_monoceros",0.98,0.02
"Rhinolophus_montanus",0.004,0.996
"Rhinolophus_monticolus",0.98,0.02
"Rhinolophus_morio",0.98,0.02
"Rhinolophus_mossambicus",0.9995,5e-04
"Rhinolophus_nereis",0.98,0.02
"Rhinolophus_osgoodi",0.98,0.02
"Rhinolophus_paradoxolophus",0.9995,5e-04
"Rhinolophus_pearsonii",0.9995,5e-04
"Rhinolophus_perditus",0.98,0.02
"Rhinolophus_philippinensis",0.9995,5e-04
"Rhinolophus_proconsulis",0.004,0.996
"Rhinolophus_pusillus",0.9995,5e-04
"Rhinolophus_refulgens",0.98,0.02
"Rhinolophus_rex",0.9995,5e-04
"Rhinolophus_robinsoni",0.98,0.02
"Rhinolophus_rouxii",0.9995,5e-04
"Rhinolophus_rufus",0.98,0.02
"Rhinolophus_ruwenzorii",0.61,0.39
"Rhinolophus_sakejiensis",0.98,0.02
"Rhinolophus_schnitzleri",0.98,0.02
"Rhinolophus_sedulus",0.98,0.02
"Rhinolophus_shameli",0.9995,5e-04
"Rhinolophus_shortridgei",0.9995,5e-04
"Rhinolophus_siamensis",0.9995,5e-04
"Rhinolophus_silvestris",0.98,0.02
"Rhinolophus_simulator",0.9995,5e-04
"Rhinolophus_sinicus",0.9995,5e-04
"Rhinolophus_smithersi",0.98,0.02
"Rhinolophus_stheno",0.9995,5e-04
"Rhinolophus_subbadius",0.9995,5e-04
"Rhinolophus_subrufus",0.98,0.02
"Rhinolophus_swinnyi",0.9995,5e-04
"Rhinolophus_tatar",0.9995,5e-04
"Rhinolophus_thailandensis",0.98,0.02
"Rhinolophus_thomasi",0.9995,5e-04
"Rhinolophus_trifoliatus",0.9995,5e-04
"Rhinolophus_virgo",0.9995,5e-04
"Rhinolophus_willardi",0.98,0.02
"Rhinolophus_xinanzhongguoensis",0.98,0.02
"Rhinolophus_yunanensis",0.9995,5e-04
"Rhinolophus_ziama",0.004,0.996
"Rhinonicteris_aurantia",0.9995,5e-04
"Rhinophylla_alethina",0.98,0.02
"Rhinophylla_fischerae",0.9995,5e-04
"Rhinophylla_pumilio",0.9995,5e-04
"Rhinopithecus_avunculus",0,1
"Rhinopithecus_bieti",0.004,0.996
"Rhinopithecus_brelichi",0.004,0.996
"Rhinopithecus_roxellana",0.004,0.996
"Rhinopithecus_strykeri",0,1
"Rhinopoma_cystops",0.9995,5e-04
"Rhinopoma_hadramauticum",0.004,0.996
"Rhinopoma_hardwickii",0.9995,5e-04
"Rhinopoma_macinnesi",0.98,0.02
"Rhinopoma_microphyllum",0.9995,5e-04
"Rhinopoma_muscatellum",0.9995,5e-04
"Rhinosciurus_laticaudatus",0.98,0.02
"Rhipidomys_albujai",0.98,0.02
"Rhipidomys_austrinus",0.9995,5e-04
"Rhipidomys_cariri",0.98,0.02
"Rhipidomys_caucensis",0.98,0.02
"Rhipidomys_couesi",0.9995,5e-04
"Rhipidomys_emiliae",0.9995,5e-04
"Rhipidomys_fulviventer",0.9995,5e-04
"Rhipidomys_gardneri",0.9995,5e-04
"Rhipidomys_ipukensis",0.98,0.02
"Rhipidomys_itoan",0.9995,5e-04
"Rhipidomys_latimanus",0.9995,5e-04
"Rhipidomys_leucodactylus",0.9995,5e-04
"Rhipidomys_macconnelli",0.9995,5e-04
"Rhipidomys_macrurus",0.9995,5e-04
"Rhipidomys_mastacalis",0.9995,5e-04
"Rhipidomys_modicus",0.9995,5e-04
"Rhipidomys_nitela",0.9995,5e-04
"Rhipidomys_ochrogaster",0.98,0.02
"Rhipidomys_similis",0.98,0.02
"Rhipidomys_tenuicauda",0.98,0.02
"Rhipidomys_tribei",0.98,0.02
"Rhipidomys_venezuelae",0.9995,5e-04
"Rhipidomys_venustus",0.9995,5e-04
"Rhipidomys_wetzeli",0.9995,5e-04
"Rhizomys_pruinosus",0.9995,5e-04
"Rhizomys_sinensis",0.9995,5e-04
"Rhizomys_sumatrensis",0.9995,5e-04
"Rhogeessa_aeneus",0.9995,5e-04
"Rhogeessa_alleni",0.9995,5e-04
"Rhogeessa_bickhami",0.9995,5e-04
"Rhogeessa_genowaysi",0.004,0.996
"Rhogeessa_gracilis",0.9995,5e-04
"Rhogeessa_hussoni",0.98,0.02
"Rhogeessa_io",0.9995,5e-04
"Rhogeessa_menchuae",0.98,0.02
"Rhogeessa_minutilla",0.61,0.39
"Rhogeessa_mira",0.61,0.39
"Rhogeessa_parvula",0.9995,5e-04
"Rhogeessa_tumida",0.9995,5e-04
"Rhogeessa_velilla",0.98,0.02
"Rhombomys_opimus",0.9995,5e-04
"Rhynchocyon_chrysopygus",0.004,0.996
"Rhynchocyon_cirnei",0.9995,5e-04
"Rhynchocyon_petersi",0.9995,5e-04
"Rhynchocyon_stuhlmanni",0.98,0.02
"Rhynchocyon_udzungwensis",0.61,0.39
"Rhynchogale_melleri",0.9995,5e-04
"Rhyncholestes_raphanurus",0.98,0.02
"Rhynchomeles_prattorum",0.004,0.996
"Rhynchomys_banahao",0.9995,5e-04
"Rhynchomys_isarogensis",0.61,0.39
"Rhynchomys_soricoides",0.98,0.02
"Rhynchomys_tapulao",0.98,0.02
"Rhynchonycteris_naso",0.9995,5e-04
"Rhyneptesicus_nasutus",0.9995,5e-04
"Romerolagus_diazi",0.004,0.996
"Rousettus_aegyptiacus",0.9995,5e-04
"Rousettus_amplexicaudatus",0.9995,5e-04
"Rousettus_celebensis",0.9995,5e-04
"Rousettus_leschenaultii",0.9995,5e-04
"Rousettus_linduensis",0.98,0.02
"Rousettus_madagascariensis",0.61,0.39
"Rousettus_obliviosus",0.61,0.39
"Rousettus_spinalatus",0.61,0.39
"Rubrisciurus_rubriventer",0.61,0.39
"Rucervus_duvaucelii",0.61,0.39
"Rungwecebus_kipunji",0.004,0.996
"Rupicapra_pyrenaica",0.9995,5e-04
"Rupicapra_rupicapra",0.9995,5e-04
"Cervus_alfredi",0.004,0.996
"Cervus_marianna",0.61,0.39
"Cervus_timorensis",0.61,0.39
"Cervus_unicolor",0.61,0.39
"Ruwenzorisorex_suncoides",0.61,0.39
"Saccolaimus_flaviventris",0.9995,5e-04
"Saccolaimus_mixtus",0.98,0.02
"Saccolaimus_peli",0.9995,5e-04
"Saccolaimus_saccolaimus",0.9995,5e-04
"Saccopteryx_antioquensis",0.004,0.996
"Saccopteryx_bilineata",0.9995,5e-04
"Saccopteryx_canescens",0.9995,5e-04
"Saccopteryx_gymnura",0.98,0.02
"Saccopteryx_leptura",0.9995,5e-04
"Saccostomus_campestris",0.9995,5e-04
"Saccostomus_mearnsi",0.9995,5e-04
"Saccostomus_umbriventer",0.98,0.02
"Saguinus_bicolor",0,1
"Saguinus_geoffroyi",0.98,0.02
